"","subject","trial","set_size","rt","accuracy","response","correct_response","mapping","condition","stimulus","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","exclude_chance","exclude_4","exclude_inattention"
"1",1,1,4,"1163","true","k","k","sk","d","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"2",1,2,8,"1663","false","s","k","sk","d","<img class='a' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"3",1,3,4,"1156","true","s","s","sk","s","<img class='g' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"4",1,4,8,"1302","true","k","k","sk","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"5",1,5,8,"1395","false","k","s","sk","s","<img class='g' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"6",1,6,8,"1231","true","k","k","sk","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"7",1,7,8,"1947","false","k","s","sk","s","<img class='b' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"8",1,8,4,"1270","false","k","s","sk","s","<img class='a' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"9",1,9,8,"2533","true","k","k","sk","d","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"10",1,10,4,"990","true","s","s","sk","s","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"11",1,11,8,"1285","true","s","s","sk","s","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"12",1,12,8,"2585","false","s","k","sk","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"13",1,13,8,"1176","true","s","s","sk","s","<img class='l' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"14",1,14,8,"2461","false","k","s","sk","s","<img class='b' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"15",1,15,8,"2580","false","s","k","sk","d","<img class='l' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"16",1,16,8,"1537","true","k","k","sk","d","<img class='c' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"17",1,17,8,"1419","true","k","k","sk","d","<img class='b' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"18",1,18,8,"2807","true","s","s","sk","s","<img class='e' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"19",1,19,4,"1223","true","k","k","sk","d","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"20",1,20,4,"2062","false","k","s","sk","s","<img class='b' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"21",1,21,8,"1712","false","s","k","sk","d","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"22",1,22,8,"2833","false","k","s","sk","s","<img class='g' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"23",1,23,8,"1654","true","s","s","sk","s","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"24",1,24,8,"1000","true","k","k","sk","d","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"25",1,25,8,"1535","true","k","k","sk","d","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"26",1,26,8,"1842","true","k","k","sk","d","<img class='f' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"27",1,27,8,"1164","false","s","k","sk","d","<img class='b' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"28",1,28,8,"1988","true","k","k","sk","d","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"29",1,29,4,"1696","false","k","s","sk","s","<img class='f' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"30",1,30,8,"3046","false","k","s","sk","s","<img class='l' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"31",1,31,8,"1229","true","k","k","sk","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"32",1,32,4,"1262","true","s","s","sk","s","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"33",1,33,4,"1049","true","s","s","sk","s","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"34",1,34,4,"919","true","k","k","sk","d","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"35",1,35,4,"1132","true","k","k","sk","d","<img class='d' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"36",1,36,4,"1021","true","s","s","sk","s","<img class='f' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"37",1,37,4,"902","true","k","k","sk","d","<img class='b' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"38",1,38,8,"1083","true","s","s","sk","s","<img class='k' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"39",1,39,8,"918","true","s","s","sk","s","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"40",1,40,8,"1171","true","k","k","sk","d","<img class='g' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"41",1,41,4,"906","true","k","k","sk","d","<img class='h' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"42",1,42,4,"670","true","s","s","sk","s","<img class='e' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"43",1,43,4,"669","true","k","k","sk","d","<img class='e' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"44",1,44,8,"1120","false","k","s","sk","s","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"45",1,45,4,"1051","true","s","s","sk","s","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"46",1,46,8,"1218","false","s","k","sk","d","<img class='e' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"47",1,47,8,"1121","false","k","s","sk","s","<img class='c' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"48",1,48,8,"813","false","k","s","sk","s","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"49",1,49,8,"1096","false","s","k","sk","d","<img class='l' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"50",1,50,4,"1111","true","k","k","sk","d","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"51",1,51,4,"927","true","s","s","sk","s","<img class='f' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"52",1,52,4,"930","false","s","k","sk","d","<img class='d' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"53",1,53,8,"1026","true","k","k","sk","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"54",1,54,4,"747","true","k","k","sk","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"55",1,55,4,"777","true","k","k","sk","d","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"56",1,56,8,"790","true","k","k","sk","d","<img class='i' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"57",1,57,4,"780","true","k","k","sk","d","<img class='a' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"58",1,58,4,"836","true","k","k","sk","d","<img class='a' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"59",1,59,4,"871","true","s","s","sk","s","<img class='b' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"60",1,60,4,"636","true","k","k","sk","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"61",1,61,8,"2286","true","s","s","sk","s","<img class='c' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"62",1,62,4,"793","true","k","k","sk","d","<img class='c' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"63",1,63,4,"711","true","k","k","sk","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"64",1,64,4,"1140","true","s","s","sk","s","<img class='h' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"65",1,65,8,"1346","false","s","k","sk","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"66",1,66,8,"2202","false","k","s","sk","s","<img class='e' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"67",1,67,8,"705","true","s","s","sk","s","<img class='l' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"68",1,68,4,"862","true","k","k","sk","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"69",1,69,8,"1543","false","k","s","sk","s","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"70",1,70,4,"980","true","k","k","sk","d","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"71",1,71,4,"941","true","k","k","sk","d","<img class='f' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"72",1,72,4,"846","true","k","k","sk","d","<img class='i' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"73",1,73,8,"735","false","k","s","sk","s","<img class='k' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"74",1,74,8,"1070","true","k","k","sk","d","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"75",1,75,4,"2137","false","k","s","sk","s","<img class='f' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"76",1,76,8,"2255","true","k","k","sk","d","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"77",1,77,8,"873","true","s","s","sk","s","<img class='l' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"78",1,78,8,"1124","false","k","s","sk","s","<img class='k' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"79",1,79,8,"1761","true","s","s","sk","s","<img class='b' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"80",1,80,4,"901","true","s","s","sk","s","<img class='b' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"81",1,81,8,"835","true","k","k","sk","d","<img class='k' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"82",1,82,4,"2632","true","s","s","sk","s","<img class='c' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"83",1,83,8,"800","true","k","k","sk","d","<img class='e' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"84",1,84,4,"798","true","k","k","sk","d","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"85",1,85,8,"804","false","k","s","sk","s","<img class='g' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"86",1,86,8,"1319","true","k","k","sk","d","<img class='j' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"87",1,87,8,"1561","false","k","s","sk","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"88",1,88,4,"1991","true","k","k","sk","d","<img class='i' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"89",1,89,8,"978","true","k","k","sk","d","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"90",1,90,4,"814","true","k","k","sk","d","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"91",1,91,8,"2168","true","k","k","sk","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"92",1,92,8,"1329","true","k","k","sk","d","<img class='e' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"93",1,93,8,"1013","false","k","s","sk","s","<img class='j' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"94",1,94,8,"1359","false","k","s","sk","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"95",1,95,4,"1116","false","k","s","sk","s","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"96",1,96,8,"861","true","k","k","sk","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"97",1,97,8,"1365","false","k","s","sk","s","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"98",1,98,4,"1483","false","k","s","sk","s","<img class='e' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"99",1,99,4,"1401","true","k","k","sk","d","<img class='b' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"100",1,100,4,"1308","true","k","k","sk","d","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"101",1,101,8,"1286","true","s","s","sk","s","<img class='h' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"102",1,102,4,"1752","false","s","k","sk","d","<img class='e' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"103",1,103,4,"1210","true","k","k","sk","d","<img class='e' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"104",1,104,8,"1508","true","k","k","sk","d","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"105",1,105,8,"1034","true","k","k","sk","d","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"106",1,106,4,"1076","true","k","k","sk","d","<img class='b' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"107",1,107,4,"612","true","s","s","sk","s","<img class='a' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"108",1,108,8,"848","true","k","k","sk","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"109",1,109,8,"1096","true","k","k","sk","d","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"110",1,110,4,"1001","true","s","s","sk","s","<img class='b' src=images/squares/brown.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"111",1,111,4,"692","false","k","s","sk","s","<img class='g' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"112",1,112,4,"2856","true","k","k","sk","d","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"113",1,113,8,"1009","false","k","s","sk","s","<img class='g' src=images/squares/green.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"114",1,114,4,"1184","false","k","s","sk","s","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"115",1,115,4,"4094","false","k","s","sk","s","<img class='b' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"116",1,116,4,"2045","true","k","k","sk","d","<img class='f' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"117",1,117,8,"2858","true","s","s","sk","s","<img class='j' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"118",1,118,4,"2260","true","k","k","sk","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"119",1,119,4,"1430","true","k","k","sk","d","<img class='g' src=images/squares/blue.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"120",1,120,8,"793","true","k","k","sk","d","<img class='k' src=images/squares/black.png><div class=""fixation"">+</div>",0.8,0.6,0.7,2.4,1.6,4,FALSE,FALSE,FALSE
"121",2,1,8,"889","true","k","k","ks","s","<img class='k' src=images/squares/black.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"122",2,2,8,"683","true","k","k","ks","s","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"123",2,3,8,"880","true","s","s","ks","d","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"124",2,4,4,"567","true","k","k","ks","s","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"125",2,5,4,"578","true","k","k","ks","s","<img class='c' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"126",2,6,4,"754","false","s","k","ks","s","<img class='c' src=images/squares/blue.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"127",2,7,4,"772","true","s","s","ks","d","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"128",2,8,4,"764","true","k","k","ks","s","<img class='f' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"129",2,9,8,"587","false","k","s","ks","d","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"130",2,10,4,"603","true","s","s","ks","d","<img class='b' src=images/squares/brown.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"131",2,11,4,"753","true","s","s","ks","d","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"132",2,12,8,"651","false","s","k","ks","s","<img class='i' src=images/squares/green.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"133",2,13,4,"667","true","s","s","ks","d","<img class='h' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"134",2,14,4,"703","true","k","k","ks","s","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"135",2,15,4,"676","true","s","s","ks","d","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"136",2,16,8,"872","false","k","s","ks","d","<img class='l' src=images/squares/red.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"137",2,17,4,"671","true","k","k","ks","s","<img class='e' src=images/squares/brown.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"138",2,18,8,"733","true","s","s","ks","d","<img class='k' src=images/squares/orange.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"139",2,19,8,"673","false","k","s","ks","d","<img class='i' src=images/squares/brown.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"140",2,20,8,"708","true","s","s","ks","d","<img class='l' src=images/squares/blue.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"141",2,21,8,"794","true","s","s","ks","d","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"142",2,22,4,"626","true","k","k","ks","s","<img class='h' src=images/squares/red.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
"143",2,23,4,"652","true","s","s","ks","d","<img class='d' src=images/squares/red.png><div class=""fixation"">+</div>",0.835820895522388,0.60377358490566,0.719797240214024,2.6865671641791,1.66037735849057,4.34694452266967,FALSE,FALSE,FALSE
